#prefix name     group           internal_name             RA             DEC            Discovery Time         Type            Mag     Filter                 Redshift     Host Galaxy                              Host Redshift
    #AT    1935B            None                      None   10:05:11.400   -07:42:08.00                   None    Unclassified     0.0                   None          -99                                  NGC3115          -99
    AT   2001kp            None                      None   09:51:52.999   +01:06:01.01 2001-03-21 00:00:00.000    Unclassified    18.2                   None          -99                                    Anon.          -99
    AT   2001kr            None                      None   09:59:16.001   +00:58:00.01 2001-03-26 00:00:00.000    Unclassified    19.1                   None          -99                                    Anon.          -99
    AT   2001ky            None                      None   10:23:13.296   +04:35:38.98 2001-02-20 09:17:20.000    Unclassified   17.12                r_Sloan          -99                   2MASXJ10231308+0435387      0.06424
    SN    2001O            None                      None   10:33:36.360   +00:12:01.19 2001-01-23 00:00:00.000             SNI    18.7                   None          -99                                    Anon.          -99
    AT   2002aj            None                      None   10:48:56.561   -05:32:14.10 2002-01-11 00:00:00.000    Unclassified    23.1                   None          -99                                    Anon.          -99
    AT   2002ak            None                      None   10:49:04.320   -05:55:33.71 2002-01-11 00:00:00.000    Unclassified    22.6                   None          -99                                    Anon.          -99
    AT   2002al            None                      None   10:50:21.710   -04:15:05.90 2002-01-11 00:00:00.000    Unclassified    23.6                   None          -99                                    Anon.          -99
    SN   2002au            None                      None   09:34:37.601   +05:50:15.68 2002-02-08 00:00:00.000            SNIa    17.7                   None          -99                                  UGC5100          -99
    AT   2002ax            None                      None   10:48:24.430   -04:11:27.71 2002-02-14 00:00:00.000    Unclassified    21.2                   None          -99                                    Anon.          -99
    AT   2002ay            None                      None   10:49:28.010   -04:29:43.58 2002-02-14 00:00:00.000    Unclassified    21.6                   None          -99                                    Anon.          -99
    AT   2002az            None                      None   10:54:17.441   -04:54:15.98 2002-02-14 00:00:00.000    Unclassified    22.9                   None          -99                                    Anon.          -99
    AT   2002bd            None                      None   10:55:35.710   -05:42:04.61 2002-02-15 00:00:00.000    Unclassified    23.1                   None          -99                                    Anon.          -99
    AT   2002be            None                      None   10:49:54.809   -05:46:12.50 2002-02-16 00:00:00.000    Unclassified    24.1                   None          -99                                    Anon.          -99
    SN   2002bk            None                      None   09:02:26.671   -09:17:38.69 2002-02-09 00:00:00.000            SNIa    18.5                   None          -99                                    Anon.          -99
    SN   2002jm            None                      None   10:19:25.200   -05:39:14.51 2002-12-07 00:00:00.000            SNIa    17.5                   None          -99                                    IC603          -99
    SN   2002ka            None                      None   09:30:41.621   -14:46:55.31 2002-12-28 00:00:00.000            SNIa    17.5                   None          -99                                    Anon.          -99
    SN   2003ao            None                      None   09:45:48.461   -14:22:14.02 2003-02-10 00:00:00.000            SNII    17.3                   None          -99                                  NGC2993          -99
    #AT   2003aw            None                      None   09:05:54.790   -05:36:08.60                   None    Unclassified     0.0                   None          -99                                    Anon.          -99
    SN   2003bn            None                      None   10:02:35.510   -21:10:54.52 2003-02-27 00:00:00.000            SNII    16.7                   None          -99                                    Anon.          -99
    SN   2003bt            None                      None   10:55:22.481   -07:39:12.31 2003-03-09 00:00:00.000            SNIa    16.7                   None          -99                                    Anon.          -99
    SN   2003cg            None                      None   10:14:15.970   +03:28:02.50 2003-03-21 00:00:00.000            SNIa    14.4                   None          -99                                  NGC3169          -99
    SN    2003D            None                      None   09:38:53.520   -04:51:05.11 2003-01-06 00:00:00.000        SNIa-pec    17.5                   None          -99                              MCG-01-25-9          -99
    AT   2003gc            None                      None   10:54:22.260   -06:15:48.89 2003-03-27 00:00:00.000    Unclassified    18.0                   None          -99                                    Anon.          -99
    SN    2003I            None                      None   09:27:29.479   +03:55:45.59 2003-01-09 00:00:00.000            SNIb    17.6                   None          -99                                   IC2481          -99
    SN   2004ag            None                      None   09:51:01.490   -20:50:37.50 2004-02-18 00:00:00.000            SNII    23.0                   None          -99                                    Anon.          -99
    SN   2004ah            None                      None   10:45:47.410   -00:06:58.10 2004-02-18 00:00:00.000            SNIa    23.3                   None          -99                                    Anon.          -99
    SN   2005am            None                      None   09:16:12.470   -16:18:15.98 2005-02-22 00:00:00.000            SNIa    17.5                   None          -99                                  NGC2811          -99
    SN   2005bf            None                      None   10:23:56.990   -03:11:29.29 2005-04-05 00:00:00.000          SNIb/c    18.0                   None          -99                              MCG+00-27-5          -99
    AT   2005cd            None                      None   10:50:57.600   -02:08:48.19 2005-05-16 00:00:00.000    Unclassified    17.4                   None          -99                                    IC651          -99
    SN   2005cq            None                      None   09:52:00.480   -20:43:26.51 2005-05-13 00:00:00.000            SNIa    21.9                   None          -99                                    Anon.          -99
    SN   2005mt            None                      None   10:24:12.900   -03:44:50.60 2005-02-03 00:00:00.000           SNIIn    18.0                   None          -99                                    Anon.          -99
    SN    2005O            None                      None   10:42:18.319   -00:22:41.20 2005-01-16 00:00:00.000            SNIb    16.1                   None          -99                                  NGC3340          -99
    SN   2006ba            None                      None   09:43:13.399   -09:36:52.99 2006-03-19 00:00:00.000           SNIIb    18.4                   None          -99                                  NGC2980          -99
    SN   2006bs            None                      None   10:26:53.611   -03:42:51.01 2006-04-19 00:00:00.000            SNII    17.7                   None          -99                             MCG+00-27-14          -99
    SN   2007al            None                      None   09:59:18.480   -19:28:25.79 2007-03-10 00:00:00.000            SNIa    16.6                   None          -99                                    Anon.          -99
    SN   2007aw            None                      None   09:57:24.161   -19:21:23.11 2007-03-22 00:00:00.000            SNIc    18.1                   None          -99                                  NGC3072          -99
    SN   2007bp            None                      None   09:24:00.550   +05:12:24.98 2007-03-26 00:00:00.000            SNII    15.6                   None          -99                                    Anon.          -99
    SN   2007cz            None                      None   09:55:36.780   +07:18:15.01 2007-04-03 00:00:00.000            SNIa    18.8                   None          -99                                    Anon.          -99
    SN   2007fp            None                      None   10:42:18.209   -00:22:38.39 2007-02-26 00:00:00.000            SNII    16.3                   None          -99                                  NGC3340          -99
    SN    2007P            None                      None   09:58:56.410   -18:49:11.39 2007-01-23 00:00:00.000            SNII    18.0                   None          -99                               ESO566-G36          -99
    SN   2007rb            None                      None   09:27:11.580   -11:38:17.70 2007-10-26 00:00:00.000          SNIb/c    18.0                   None          -99                                  NGC2889          -99
    SN    2007S            None                      None   10:00:31.260   +04:24:26.21 2007-01-29 00:00:00.000            SNIa    16.7                   None          -99                                  UGC5378          -99
    SN    2007V            None                      None   10:27:05.580   -03:18:05.11 2007-02-12 00:00:00.000            SNIa    17.9                   None          -99                                    Anon.          -99
    SN   2008as            None                      None   10:21:47.890   -19:29:42.00 2008-02-29 00:00:00.000            SNIa    16.9                   None          -99                               ESO567-G57          -99
    SN   2008bd            None                      None   10:18:23.321   -13:06:11.20 2008-03-13 00:00:00.000            SNIa    16.7                   None          -99                             MCG-02-26-42          -99
    SN   2008bt            None                      None   10:50:16.879   -12:06:32.00 2008-04-13 00:00:00.000            SNIa    16.6                   None          -99                                  NGC3404          -99
    SN   2008cp            None                      None   09:42:22.889   -03:45:10.12 2008-05-24 00:00:00.000            SNIa    17.7                   None          -99                                    Anon.          -99
    SN   2008gq            None                      None   10:11:08.851   -13:47:21.41 2008-10-27 00:00:00.000           SNIIP    16.4                   None          -99                             MCG-02-26-39          -99
    SN   2008hf            None                      None   09:19:43.361   -12:14:02.11 2008-11-03 00:00:00.000            SNIa    21.9                   None          -99                                    Anon.          -99
    SN   2008if            None                      None   09:20:23.470   -07:52:33.10 2008-12-12 00:00:00.000            SNII    14.9                   None          -99                             MCG-01-24-10          -99
    AT   2008iv            None                      None   09:39:49.910   +07:03:47.81 2008-12-22 00:00:00.000    Unclassified    18.7                   None          -99                                    Anon.          -99
    SN   2009ar            None                      None   09:55:25.709   -01:28:21.29 2009-02-19 00:00:00.000           SNIIb    18.5                   None          -99                                    Anon.          -99
    AT   2009bq            None                      None   09:17:21.031   -05:08:39.30 2009-03-19 00:00:00.000    Unclassified    17.4                   None          -99                                    Anon.          -99
    SN   2009bx            None                      None   10:09:10.099   +07:54:34.42 2009-02-16 00:00:00.000            SNIa    18.7                   None          -99                                    Anon.          -99
    SN   2009cj            None                      None   09:45:30.461   +06:32:25.01 2009-03-21 00:00:00.000            SNIa    17.8                   None          -99                                    Anon.          -99
    SN   2009cy            None                      None   09:40:55.440   +01:16:08.29 2009-03-18 00:00:00.000           SNIIP    17.2                   None          -99                                    Anon.          -99
    SN   2009lh            None                      None   09:53:22.519   -18:38:26.09 2009-11-16 00:00:00.000            SNIa    17.7                   None          -99                                    Anon.          -99
    SN   2009lm            None                      None   09:43:12.070   -09:36:19.91 2009-11-17 00:00:00.000           SNIIP    18.5                   None          -99                                  NGC2980          -99
    SN   2009lu            None                      None   10:54:20.959   -04:20:39.08 2009-11-20 00:00:00.000            SNIa    18.0                   None          -99                              MCG-01-28-5          -99
    SN   2010aq            None                      None   10:02:09.739   +01:14:00.89 2010-02-15 00:00:00.000           SNIIP    21.0                   None          -99                                    Anon.          -99
    SN   2010ar            None                      None   10:03:26.059   +01:01:46.20 2010-02-15 00:00:00.000            SNIa    19.2                   None          -99                                    Anon.          -99
    SN   2010ce            None                      None   09:35:30.010   +01:28:31.80 2010-04-08 00:00:00.000            SNIa    17.7                   None          -99                                    Anon.          -99
    SN   2010cl            None                      None   09:50:12.319   -12:03:09.22 2010-04-29 00:00:00.000           SNIIP    17.1                   None          -99                             MCG-02-25-20          -99
    SN   2010dp            None                      None   09:32:03.701   -05:53:38.11 2010-05-18 00:00:00.000            SNIa    16.7                   None          -99                                    Anon.          -99
    SN   2010fz            None                      None   09:42:04.769   +00:19:50.99 2010-07-09 00:00:00.000            SNIa    15.8                   None          -99                                  NGC2967          -99
    SN    2010I            None                      None   10:12:13.270   -01:49:00.08 2010-01-08 00:00:00.000            SNIa    18.1                   None          -99                                    Anon.          -99
    SN   2010lk            None                      None   09:15:14.350   +01:22:16.39 2010-12-03 00:00:00.000            SNIa    17.4                   None          -99                                    Anon.          -99
    SN   2011at            None                      None   09:28:57.559   -14:48:20.59 2011-03-10 00:00:00.000            SNIa    14.5                   None          -99                                    Anon.          -99
    SN   2011ci            None                      None   10:18:00.410   -02:32:41.39 2011-05-04 00:00:00.000            SNIa    17.6                   None          -99                                    Anon.          -99
    SN   2011dd            None                      None   10:16:09.650   -15:47:35.09 2011-05-15 00:00:00.000           SNIIP    15.8                   None          -99                                  NGC3178          -99
    SN   2011ic            None                      None   10:15:33.209   -20:34:05.99 2011-11-18 00:00:00.000            SNIa    16.0                   None          -99                                    Anon.          -99
    SN   2011in            None                      None   09:42:11.359   +04:40:23.09 2011-11-10 00:00:00.000            SNII    16.1                   None          -99                                  NGC2966          -99
    SN    2011R            None                      None   09:58:30.130   -10:53:15.40 2011-01-14 00:00:00.000           SNIIP    18.8                   None          -99                                    Anon.          -99
    SN    2011S            None                      None   09:13:54.050   -17:00:39.31 2011-01-14 00:00:00.000           SNIIn    17.6                   None          -99                                    Anon.          -99
    SN   2012ay            None                      None   09:43:25.711   -06:53:35.92 2012-02-24 00:00:00.000            SNIa    18.1                   None          -99                                    Anon.          -99
    SN   2012bq            None                      None   10:16:38.650   -06:46:36.19 2012-03-30 00:00:00.000           SNIIn    17.6                   None          -99                                    Anon.          -99
    SN   2012cv            None                      None   09:58:28.910   -10:53:12.41 2012-06-07 00:00:00.000            SNIa    16.3                   None          -99                                    Anon.          -99
    SN   2012cw            None                      None   10:13:47.950   +03:26:02.62 2012-06-14 00:00:00.000            SNIc    16.5                   None          -99                                  NGC3166          -99
    SN   2013bg            None                      None   10:20:42.871   -06:26:56.80 2013-04-04 00:00:00.000            SNIa    18.1                   None          -99                                    Anon.          -99
    SN   2013bk            None                      None   09:40:47.549   -05:26:11.90 2013-04-07 00:00:00.000            SNIc    18.3                   None          -99                                    IC553          -99
    SN   2013bw            None                      None   10:46:52.370   -01:23:26.92 2013-04-14 00:00:00.000            SNII    18.4                   None          -99                                  UGC5886          -99
    SN   2013hj            None                      None   09:12:06.290   -15:25:45.98 2013-12-12 00:00:00.000            SNII    14.0                   None          -99                              MCG-02-24-3          -99
    SN   2013hw            None                      None   10:32:55.430   -01:55:13.58 2013-12-30 00:00:00.000            SNIa    17.1                   None          -99                                    Anon.          -99
    AT   2013jt            iPTF                  iPTF13jt   10:31:17.507   +04:26:19.65 2013-03-14 04:13:26.000    Unclassified 20.4963                  R_PTF          -99                                     None          -99
    AT   2013kb            None                      None   10:06:26.640   +00:57:51.12 2013-01-08 07:37:06.000    Unclassified    22.1              R_Cousins          -99                  SDSSJ100627.07+005753.2        0.046
    AT   2013kc            None                      None   10:43:49.272   +00:51:49.32 2013-03-16 01:48:25.000    Unclassified    17.9              R_Cousins          -99                  SDSSJ104349.06+005155.3        0.118
    SN    2013U            None                      None   10:01:12.000   +00:19:42.31 2013-01-05 00:00:00.000        SNIa-pec    16.6                   None          -99                                    Anon.          -99
    SN   2014ct            None                      None   09:59:25.159   -00:15:19.19 2014-06-01 00:00:00.000            SNIa    18.7                   None          -99                                    Anon.          -99
    SN   2014es            None                      None   09:20:46.910   -08:03:34.00 2014-11-20 10:48:00.000           SNIIn    16.0                 Clear_       0.0196                              MCG-1-24-12     0.019644
    AT   2014fs            None                      None   10:28:42.792   -00:08:39.48 2014-12-30 08:14:17.000    Unclassified   17.65              R_Cousins          -99                  SDSSJ102842.76-000840.1        0.035
