KELT_ID	2MASS_ID	TIC_ID	In_CTL	TESS_priority	FP_type_name	FP_type	RA_hours	RA_deg	RA_hms	Dec_dms	Dec_deg	Galactic_long	Galactic_lat	Ecliptic_long	Ecliptic_lat	Vmag	Tc	Tc_err	Period_days	Period_err	Duration_hrs	KELT_depth_mmag	EB_K_km/s	EB_depth_mmag	NEB_RA	NEB_Dec	NEB_dist_text	NEB_dist_arcsec	NEB_dist_is_approx_flag	NEB_direction	NEB_depth_text	NEB_depth_percent	NEB_depth_is_approx_flag	NEB_depth_is_lower_limit	NEB_obs_epoch	NEB_obs_filter	
KS14C022033	J19441978+0447598 	366709205	1	0.000838765454046	SB1	1	19.73882399	296.0823598	19:44:19.766352	04:47:59.856360	4.7999601	43.3528	-9.48017	299.07755556	25.64463889	11.22	2457247.811	0.0065	2.039315	1.3e-05	2.05	9.79	27.0	nan				nan	nan			nan	nan	nan	nan		
KS17C03316	J00180741-4442464	7145284	1	0.00768132565173	SB1	1	0.30205556	4.53083333	00:18:07.40	-44:42:46.50	-44.71291667	321.551	-71.1915	342.13372222	-41.89975	9.85	2456930.67	0.017	1.98404	nan	3.6864	3.0	10.0	nan				nan	nan			nan	nan	nan	nan		
KS17C18695	J00334393-4453446	80316979	1	0.00528728568051	SB1	1	0.56219444	8.43291667	00:33:43.90	-44:53:44.80	-44.89577778	313.058	-71.8827	345.17683333	-43.54311111	12.15	2456909.367	0.019	11.83935	0.0002	4.248	30.3	15.0	nan				nan	nan			nan	nan	nan	nan		
KS18C06229	J00345251-3932114	116880230	1	0.000742089118275	SB1	1	0.58125	8.71875	00:34:52.50	-39:32:11.50	-39.53652778	317.402	-77.1227	349.16105556	-39.09025	11.01	2456926.806	0.012	25.68165	0.00039	6.0	24.8	38.0	nan				nan	nan			nan	nan	nan	nan		
KS18C10960	J01240578-4603462	262548697	1	0.00334577083998	SB1	1	1.40161111	21.02416667	01:24:05.80	-46:03:46.40	-46.06288889	286.195	-69.9895	354.87855556	-49.43780556	11.38	2456930.632	0.0056	4.229827	2.9e-05	2.04	20.7	7.0	nan				nan	nan			nan	nan	nan	nan		
KS18C16015	J00271652-4134175	115693377	1	0.0029350794654	SB1	1	0.45458333	6.81875	00:27:16.50	-41:34:17.70	-41.57158333	320.326	-74.7305	346.20038889	-40.10063889	11.77	2456932.449	0.011	4.928044	6.4e-05	2.4864	24.0	44.0	nan				nan	nan			nan	nan	nan	nan		
KS18C20997	J02240649-4912353	166710906	1	0.00136526352853	SB1	1	2.40180556	36.02708333	02:24:06.50	-49:12:35.50	-49.20986111	270.206	-61.6137	5.55411111	-57.93822222	12.26	2456925.812	0.031	12.64669	0.00056	4.968	37.6	32.0	nan				nan	nan			nan	nan	nan	nan		
KS19C06258	J03515854-4504581	101124725	1	0.000827180121236	SB1	1	3.86627778	57.99416667	03:51:58.60	-45:04:58.20	-45.08283333	251.783	-50.0138	35.57452778	-62.60630556	10.55	2456600.873	0.015	7.70907	0.00015	3.36	14.1	69.0	nan				nan	nan			nan	nan	nan	nan		
KS19C09290	J03573264-6306122	237938005	1	0.0016658019134	SB1	1	3.95905556	59.38583333	03:57:32.60	-63:06:12.20	-63.10338889	276.199	-43.1307	0.61013889	-76.67994444	11.2	2456601.443	0.0083	1.538582	16.0	1.32	11.0	19.0	nan				nan	nan			nan	nan	nan	nan		
KS20C001560	J05022437-5019577 	219368159	1	0.00144494603538	SB1	1	5.04011111	75.60166667	05:02:24.40	-50:19:57.70	-50.33269444	257.13	-37.6755	58.70038889	-72.20983333	8.77	2456637.126	0.042	6.91582	0.00028	5.424	6.54	200.0	nan				nan	nan			nan	nan	nan	nan		
KS20C002280	J04122218-4411538 	152503179	1	0.00120614718732	SB1	1	4.20616667	63.0925	04:12:22.20	-44:11:53.90	-44.19830556	249.671	-46.5548	43.62630556	-63.37027778	9.2	2457001.03	0.5	15.8984	0.0054	3.768	8.3	41.0	nan				nan	nan			nan	nan	nan	nan		
KS20C019198	J03372619-5311360	206384288	0	nan	SB1	1	3.62394444	54.35916667	03:37:26.20	-53:11:35.60	-53.19322222	264.924	-49.8571	20.16911111	-68.16630556	12.54	2456622.349	0.0051	1.641382	1.1e-05	2.94	28.3	10.0	nan				nan	nan			nan	nan	nan	nan		
KS20C022635	J05111404-5216514 	219397168	1	0.0021125075072	SB1	1	5.18722222	77.80833333	05:11:14.00	-52:16:51.40	-52.28094444	259.521	-36.2452	61.09513889	-74.49655556	12.23	2456620.87	0.0052	2.384197	1.5e-05	2.59	50.0	80.0	nan				nan	nan			nan	nan	nan	nan		
KS21C001303	J06574671-4201432 	130372249	1	0.00140615959708	SB1	1	6.96297222	104.44458333	06:57:46.70	-42:01:43.10	-42.02863889	252.115	-16.6781	115.20561111	-64.20925	8.13	2456915.821	0.0014	0.9112138	1.3e-06	1.8384	10.8	13.0	nan				nan	nan			nan	nan	nan	nan		
KS21C007026	J06134110-4031102 	267195931	1	0.0018991227107	SB1	1	6.22808333	93.42125	06:13:41.10	-40:31:10.30	-40.51952778	247.742	-24.0291	95.91627778	-63.88858333	9.91	2456916.212	0.0056	4.370111	2.5e-05	5.8392	12.43	17.0	nan				nan	nan			nan	nan	nan	nan		
KS21C019945	J06213093-6034462 	150300654	1	0.00372558927762	SB1	1	6.35858333	95.37875	06:21:30.90	-60:34:46.20	-60.5795	269.795	-27.0068	114.25013889	-83.56302778	10.96	2456915.372	0.0065	5.450137	3.4e-05	5.6256	25.5	27.0	nan				nan	nan			nan	nan	nan	nan		
KS22C020890	J08313281-3025428 	393619209	1	0.000619672421682	SB1	1	8.52577778	127.88666667	08:31:32.80	-30:25:43.00	-30.42861111	251.234	5.37699	141.38694444	-47.33825	10.81	2456643.911	0.014	5.734687	8.1e-05	6.708	24.7	31.0	nan				nan	nan			nan	nan	nan	nan		
KS22C043344	J09074525-2500254 	38122308	1	0.00141965033139	SB1	1	9.12925	136.93875	09:07:45.30	-25:00:25.60	-25.00711111	251.929	15.0218	148.89133333	-39.3445	12.05	2456660.678	0.016	4.137203	6.4e-05	3.1848	24.9	53.0	nan				nan	nan			nan	nan	nan	nan		
KS22C072647	J09272468-1146444 	46800437	1	0.00222224294493	SB1	1	9.45686111	141.85291667	09:27:24.70	-11:46:44.50	-11.77902778	244.229	27.0735	148.40258333	-25.32922222	12.13	2456695.175	0.037	1.55837	6.8e-05	5.328	12.0	nan	nan				nan	nan			nan	nan	nan	nan		
KS23C04371	J10241786-0951379	36841966	1	0.00126377000775	SB1	1	10.40497222	156.07458333	10:24:17.90	-09:51:37.80	-9.8605	253.896	38.6209	161.66383333	-18.42438889	9.9	2457101.764	0.027	9.04436	0.00017	5.66	6.432	35.0	nan				nan	nan			nan	nan	nan	nan		
KS23C05458	J10370694-2534177	187930369	1	0.0022968094892	SB1	1	10.61858333	159.27875	10:37:06.90	-25:34:17.70	-25.57158333	268.464	28.1647	171.82975	-31.53213889	10.18	2456697.296	0.0047	4.93655	2.4e-05	3.948	21.66	nan	nan				nan	nan			nan	nan	nan	nan		
KS23C09106	J10341890-2948553	193271278	1	0.00157947041912	SB1	1	10.57191667	158.57875	10:34:18.90	-29:48:55.40	-29.81538889	270.51	24.2882	173.43508333	-35.60722222	10.75	2456698.681	0.014	2.17428	3.9e-05	3.312	10.6	nan	nan				nan	nan			nan	nan	nan	nan		
KS27C003356	J20324886-5430596 	220370608	0	nan	SB1	1	20.54691667	308.20375	20:32:48.90	-54:30:59.70	-54.51658333	343.562	-36.3302	295.80647222	-34.44730556	9.11	2456864.277	0.1	8.0626	0.00093	7.68	3.32	21.0	nan				nan	nan			nan	nan	nan	nan		
KS27C005722	J19590323-5637576 	410314066	1	0.00146794312374	SB1	1	19.98422222	299.76333333	19:59:03.20	-56:37:57.60	-56.63266667	341.064	-31.5438	289.51777778	-35.19261111	9.91	2456849.071	0.0077	29.74913	0.00025	6.3504	30.1	23.0	nan				nan	nan			nan	nan	nan	nan		
KS27C007821	J18261505-5701376	119385625	1	0.00110755408135	SB1	1	18.43752778	276.56291667	18:26:15.10	-57:01:37.80	-57.02716667	337.887	-19.2333	274.28716667	-33.6855	10.21	2455277.802	nan	3.2824428	nan	2.79	10.0	34.7	nan				nan	nan			nan	nan	nan	nan		
KS27C009001	J20010743-5518423 	320913313	1	0.00222808169773	SB1	1	20.01872222	300.28083333	20:01:07.40	-55:18:42.40	-55.31177778	342.63	-31.7748	290.247	-33.98091667	10.34	2455276.071	nan	2.7342562	nan	1.97	11.5	31.0	nan				nan	nan			nan	nan	nan	nan		
KS27C011528	J19051584-5829032 	446523110	1	0.00140510068656	SB1	1	19.08772222	286.31583333	19:05:15.80	-58:29:03.30	-58.48425	337.962	-24.631	280.40952778	-35.63311111	10.49	2456863.713	0.014	13.87595	0.00031	3.888	22.1	18.0	nan				nan	nan			nan	nan	nan	nan		
KS27C030187	J19380730-5607037 	261374150	1	0.00176769488733	SB1	1	19.63536111	294.53041667	19:38:07.30	-56:07:03.60	-56.11766667	341.389	-28.6148	286.22177778	-34.05152778	12.34	2455279.313	nan	5.03049	nan	2.64	21.0	27.0	nan				nan	nan			nan	nan	nan	nan		
KS27C034885	J20514557-4007358 	389476454	0	nan	SB1	1	20.86266667	312.94	20:51:45.60	-40:07:35.60	-40.12655556	1.85122	-39.4164	304.07997222	-21.63172222	12.4	2455278.259	nan	3.6636414	nan	3.25	45.4	38.0	nan				nan	nan			nan	nan	nan	nan		
KS28C13383	J22093897-5012001	143895569	1	0.00260092845132	SB1	1	22.16083333	332.4125	22:09:39.00	-50:12:00.30	-50.20008333	344.905	-51.6156	314.48708333	-35.94241667	12.16	2456915.705	0.031	7.2695	0.00019	2.904	21.2	65.0	nan				nan	nan			nan	nan	nan	nan		
KS34C002372	J08420754-4814409 	93996989	0	nan	SB1	1	8.70211111	130.53166667	08:42:07.60	-48:14:40.80	-48.24466667	266.702	-3.72169	158.825	-62.34691667	8.2	2456972.796	0.0086	9.089669	5e-05	4.2192	7.12	85.0	nan				nan	nan			nan	nan	nan	nan		
KS34C022102	J07155120-4615257 	284417662	1	0.00158995759469	SB1	1	7.26422222	108.96333333	07:15:51.20	-46:15:25.7	-46.25713889	257.47	-15.3072	125.71041667	-67.35980556	10.4	2456977.916	0.0023	3.7474182	5.7e-06	3.2088	25.7	13.0	nan				nan	nan			nan	nan	nan	nan		
KS34C023182	J07444271-5123592 	268290940	1	0.00204432477707	SB1	1	7.74519444	116.17791667	07:44:42.70	-51:23:59.20	-51.39977778	264.353	-13.2059	143.61341667	-70.00797222	10.56	2456978.9	0.005	9.306231	2.9e-05	2.4168	22.5	34.0	nan				nan	nan			nan	nan	nan	nan		
KS34C089698	J08363573-4235098 	461622684	1	0.000965676401734	SB1	1	8.60991667	129.14875	08:36:35.70	-42:35:09.90	-42.58608333	261.615	-1.05111	151.28091667	-57.99258333	11.78	2456978.073	0.009	3.025029	1.8e-05	4.1544	26.1	15.0	nan				nan	nan			nan	nan	nan	nan		
KS34C104516	J08553960-4726372 	30233573	1	0.000906396617748	SB1	1	8.92766667	133.915	08:55:39.60	-47:26:37.50	-47.44375	267.512	-1.45415	161.82666667	-60.41511111	11.66	2456979.793	0.01	1.598876	1.5e-05	4.896	30.4	38.0	nan				nan	nan			nan	nan	nan	nan		
KS32C08971	J01041913-3818307	180871989	1	0.000990939294183	SB1	1	1.07197222	16.07958333	01:04:19.10	-38:18:30.70	-38.30852778	290.161	-78.4985	356.41952778	-40.93438889	11.26	2456938.869	0.0045	8.25604	2.9e-05	4.9704	25.6	20.0	nan				nan	nan			nan	nan	nan	nan		
KS20C003398	J03493242-5520554	197887879	1	0.00299279936455	SB1	1	3.82567171	57.38507571	03:49:32.41817	-55:20:55.70916	-55.3488081	266.858	-47.3809	20.10502778	-70.95294444	10.42	2457371.135	0.054	15.10154	0.00064	4.392	9.2	13.0	nan				nan	nan			nan	nan	nan	nan		
KS34C020404	J08411632-5027500 	93823805	1	0.000698510155489	SB1	1	8.68786111	130.31791667	08:41:16.30	-50:27:50.00	-50.46388889	268.378	-5.18854	161.40980556	-64.24341667	10.74	2456979.885	0.0046	1.1320961	1e-05	2.9704	13.15	9.0	nan				nan	nan			nan	nan	nan	nan		
KS05C043376	J06435691-0749312 	119689141	1	0.000675259763809	SB1	1	6.73247727	100.9871591	06:43:56.918184	-07:49:31.276560	-7.8253546	219.066	-5.21488	102.69583333	-30.78169444	11.31	2457340.076	0.012	5.322805	5.7e-05	4.992	20.2	7.0	nan				nan	nan			nan	nan	nan	nan		
KS22C028401	J09170140-2642023 	70561926	1	0.00145900195383	SB1	1	9.28372222	139.25583333	09:17:01.40	-26:42:02.40	-26.70066667	254.673	15.4793	152.24119444	-40.10491667	12.04	2457104.313	0.095	21.49257	0.0013	6.6	14.5	6.6	nan				nan	nan			nan	nan	nan	nan		
KS26C010654	J15121523-2345242 	70301206	1	0.00182278390378	SB1	1	15.20422222	228.06333333	15:12:15.20	-23:45:24.20	-23.75672222	339.957	28.8095	232.07091667	-5.66919444	10.99	2456728.498	0.015	14.3465	0.00018	3.648	25.6	nan	nan				nan	nan			nan	nan	nan	nan		
KS26C013253	J15404259-2018022 	12403225	1	0.00227454753103	SB1	1	15.6785	235.1775	15:40:42.60	-20:18:02.20	-20.30061111	348.225	27.3224	237.61502778	-0.69069444	11.12	2456739.995	0.015	3.503646	5.9e-05	5.088	10.0	nan	nan				nan	nan			nan	nan	nan	nan		
KS26C027032	J15310733-2741314 	185856054	1	0.000763905978804	SB1	1	15.51869444	232.78041667	15:31:07.30	-27:41:31.40	-27.69205556	341.087	23.1085	237.22230556	-8.38908333	12.35	2457146.861	0.0068	7.060915	4.2e-05	3.5952	36.2	nan	nan				nan	nan			nan	nan	nan	nan		
KJ06C018019	J07434046+0449452	280620133	1	0.000955312072407	SB1	1	7.72791667	115.91875	07:43:40.50	04:49:45.20	4.82922222	214.569	13.8142	116.97425	-16.21588889	10.69	2457057.112	0.0036	2.1954398	7.6e-06	2.6496	19.58	nan	nan				nan	nan			nan	nan	nan	nan		
KJ06C036660	J07484740+0253294	271312857	1	0.00117620201802	SB1	1	7.81316667	117.1975	07:48:47.40	02:53:29.40	2.8915	216.945	14.0707	118.66252778	-17.88244444	11.21	2457057.282	0.018	1.46001	3.2e-05	2.352	6.5	nan	nan				nan	nan			nan	nan	nan	nan		
KS14C036414	J20434750-0904419 	51494209	1	0.00125081402625	SB1	1	20.72986083	310.9479125	20:43:47.499000	-09:04:41.961000	-9.0783225	37.6289	-29.0606	310.90166667	8.73794444	11.63	2457279.04	0.0074	4.290728	2.9e-05	4.385	20.1	nan	nan				nan	nan			nan	nan	nan	nan		
KS13C013027	J18552060+0250410 	227180448	1	0.000599477978139	SB1	1	18.92238837	283.8358255	18:55:20.598120	02:50:41.048880	2.8447358	35.9087	0.4288	285.35113889	25.54969444	10.52	2457198.166	0.0039	3.2448083	1e-05	3.0384	20.0	nan	nan				nan	nan			nan	nan	nan	nan		
KS13C019682	J17431444+1047176 	350325624	1	0.0018169966902	SB1	1	17.72067895	265.8101843	17:43:14.444232	10:47:17.678760	10.7882441	35.082	19.9792	265.02455556	34.15519444	11.0	2457192.026	0.0055	8.208107	4.1e-05	3.5664	40.4	nan	nan				nan	nan			nan	nan	nan	nan		
KS13C024627	J17561746+0619416 	302407168	1	0.000942971670498	SB1	1	17.93818708	269.0728062	17:56:17.473488	06:19:41.421720	6.3281727	32.344	15.1329	268.93838889	29.76405556	11.71	2457197.883	0.0081	4.524819	2.9e-05	3.0216	17.8	nan	nan				nan	nan			nan	nan	nan	nan		
KS13C076902	J18504199+0643342 	92115248	1	0.000523875460963	SB1	1	18.84500016	282.6750024	18:50:42.000576	06:43:34.239360	6.7261776	38.8407	3.22474	284.50369444	29.52952778	12.48	2457199.432	0.0064	2.2733506	1e-05	2.964	34.8	nan	nan				nan	nan			nan	nan	nan	nan		
KS14C025414	J19401932+1139587 	261738588	1	0.00077267647213	SB1	1	19.67203753	295.080563	19:40:19.335120	11:39:58.756320	11.6663212	48.9341	-5.29591	299.51258333	32.57172222	11.04	2457253.227	0.0085	2.551496	1.9e-05	5.093	21.75	nan	nan				nan	nan			nan	nan	nan	nan		
KS14C038434	J20273877+0314265 	387966469	1	0.0011978876716	SB1	1	20.46077058	306.9115587	20:27:38.774088	03:14:26.395080	3.2406653	47.4362	-19.656	310.18527778	21.67891667	11.51	2457246.503	0.011	3.839732	3.9e-05	6.408	15.4	nan	nan				nan	nan			nan	nan	nan	nan		
KS13C021475	J18254335+1229249 	287554845	1	0.000981792990889	SB1	1	18.42871214	276.4306821	18:25:43.363704	12:29:25.028880	12.4902858	41.2954	11.2979	277.74416667	35.75686111	10.92	2457198.969	0.0017	1.3906532	2.1e-06	2.2608	42.1	nan	nan				nan	nan			nan	nan	nan	nan		
KS14C057142	J20120756-0114401 	243915387	1	0.00134850952068	SB1	1	20.2020968	303.031452	20:12:07.5484800	-01:14:40.241040	-1.2445114	41.2899	-18.4655	305.0225	18.26905556	11.36	2457254.24	0.0065	3.801325	2e-05	3.149	31.6	nan	nan				nan	nan			nan	nan	nan	nan		
KS14C088137	J19271357+0213396 	391962520	1	0.0010898336771	SB1	1	19.45377924	291.8066886	19:27:13.605264	02:13:39.671400	2.2276865	39.0301	-6.92592	293.94891667	23.87216667	12.26	2457249.324	0.01	1.3867362	7e-06	2.275	34.8	nan	nan				nan	nan			nan	nan	nan	nan		
KS14C103280	J20263802+0521245 	387887802	1	0.00141301239232	SB1	1	20.44389907	306.6584861	20:26:38.036664	05:21:24.636240	5.3568434	49.2262	-18.3607	310.51358333	23.78847222	11.99	2457246.625	0.012	2.877622	2.3e-05	3.768	30.8	nan	nan				nan	nan			nan	nan	nan	nan		
KS21C000257	J07152908-5832334	294327312	1	0.00208554514396	SB1	1	7.25808333	108.87125	07:15:29.10	-58:32:33.50	-58.54263889	269.432	-19.8966	146.02416667	-78.25575	6.86	2456916.227	0.0033	0.9185611	3.7e-06	3.72	18.91	nan	nan				nan	nan			nan	nan	nan	nan		
KS21C022337	J07305056-5851204	340006849	1	0.00134439094337	SB1	1	7.51405556	112.71083333	07:30:50.60	-58:51:20.40	-58.85566667	270.503	-18.1501	154.02511111	-77.16666667	11.21	2457002.21	0.019	4.745548	7.1e-05	3.768	14.0	nan	nan				nan	nan			nan	nan	nan	nan		
KS21C032594	J07081446-4955414 	410871357	1	0.00130879471042	SB1	1	7.13736111	107.06041667	07:08:14.50	-49:55:41.40	-49.92816667	260.51	-17.8765	125.96905556	-71.24322222	11.84	2456914.054	0.0079	2.565529	2.8e-05	2.1696	17.0	nan	nan				nan	nan			nan	nan	nan	nan		
KS22C001316	J09165044-2157162 	5364915	1	0.00148273243124	SB1	1	9.28066667	139.21	09:16:50.40	-21:57:16.20	-21.9545	250.922	18.5894	149.89125	-35.73502778	8.16	2456652.081	0.059	11.14444	0.00097	4.968	22.2	nan	nan				nan	nan			nan	nan	nan	nan		
KS22C022737	J09411676-3149102 	25776767	1	0.00129271680499	SB1	1	9.688	145.32	09:41:16.80	-31:49:10.30	-31.81952778	262.31	15.6705	161.49572222	-42.53619444	11.09	2456661.41	0.013	5.54558	9.5e-05	4.008	18.2	nan	nan				nan	nan			nan	nan	nan	nan		
KS23C33112	J10411819-1728083	391827903	1	0.00460952000573	SB1	1	10.68838889	160.32583333	10:41:18.20	-17:28:08.40	-17.469	263.948	35.369	168.96047222	-23.776	12.12	2456674.681	0.026	26.4414	0.00067	7.104	40.5	nan	nan				nan	nan			nan	nan	nan	nan		
KS24C030627	J12331701-2050337 	83113607	1	0.00286148178042	SB1	1	12.55472222	188.32083333	12:33:17.00	-20:50:33.70	-20.84269444	297.236	41.8282	196.02611111	-15.82175	12.43	2456754.89	0.043	4.44391012	0.00016	5.832	16.2	nan	nan				nan	nan			nan	nan	nan	nan		
KS25C009254	J13040842-3700169 	102305337	1	0.00135667446589	SB1	1	13.069	196.035	13:04:08.40	-37:00:16.90	-37.00469444	305.748	25.7976	209.92577778	-27.67588889	10.46	2457143.57	0.02	23.32291	0.0003	4.872	16.9	nan	nan				nan	nan			nan	nan	nan	nan		
KS25C027238	J14102396-3431443 	107463148	1	0.00128312722288	SB1	1	14.17330556	212.59958333	14:10:23.90	-34:31:44.50	-34.52902778	320.899	25.5728	222.3525	-20.08994444	11.66	2457140.023	0.0058	5.86447	3.1e-05	4.02	37.4	nan	nan				nan	nan			nan	nan	nan	nan		
KS25C028751	J14091232-1831098 	79024178	1	0.00211176873113	SB1	1	14.15341667	212.30125	14:09:12.30	-18:31:09.90	-18.51941667	327.499	40.6132	216.41527778	-5.15572222	11.22	2457136.747	0.0083	8.389457	5.9e-05	2.8512	46.8	nan	nan				nan	nan			nan	nan	nan	nan		
KS26C031022	J15250532-2509557 	292263845	1	0.00111949164567	SB1	1	15.41813889	231.27208333	15:25:05.30	-25:09:55.80	-25.1655	341.636	25.9295	235.274	-6.27397222	12.16	2457147.659	0.01	5.116712	3.9e-05	4.7568	25.7	nan	nan				nan	nan			nan	nan	nan	nan		
KS29C00060	J23205018-5018236	355425084	1	0.000319233195183	SB1	1	23.34727778	350.20916667	23:20:50.20	-50:18:23.70	-50.30658333	333.522	-61.0975	327.19233333	-41.51188889	6.11	2456903.309	0.0081	3.426927	3e-05	6.0888	5.83	nan	nan				nan	nan			nan	nan	nan	nan		
KS32C05369	J00575733-2125107	268529700	1	0.00263165012716	SB1	1	0.96591667	14.48875	00:57:57.30	-21:25:10.80	-21.41966667	137.858	-84.1016	4.34125	-25.32213889	10.53	2456920.68	0.041	32.3036	0.0021	10.44	27.2	nan	nan				nan	nan			nan	nan	nan	nan		
KS05C004945	J06161009-0121203 	250445175	1	0.0017463470638	SB1	1	6.26947187	94.0420781	06:16:10.098744	-01:21:20.376000	-1.35566	210.103	-8.4631	94.44983333	-24.73252778	9.38	2457342.979	0.008	1.706206	1.2e-05	2.424	6.33	nan	nan				nan	nan			nan	nan	nan	nan		
KS05C035408	J05440509+1254024 	247524835	1	0.00111630417554	SB1	1	5.73474642	86.02119629	05:44:05.08711	12:54:02.53944	12.9007054	193.592	-8.59753	86.05583333	-10.48413889	11.13	2457345.358	0.0076	5.356455	3.5e-05	3.221	34.3	nan	nan				nan	nan			nan	nan	nan	nan		
KS05C056662	J05312297+1309385 	302760666	0	nan	SB1	1	5.52304607	82.845691	05:31:22.965840	13:09:38.568960	13.1607136	191.747	-11.1148	82.92427778	-10.10302778	11.8	2457343.314	0.0038	1.4144414	5e-06	2.45	46.9	nan	nan				nan	nan			nan	nan	nan	nan		
KS18C22259	J00580297-6214222	234518605	1	0.00193283177489	SB1	1	0.9675	14.5125	00:58:03.00	-62:14:22.10	-62.23947222	301.594	-54.8716	331.49230556	-59.12738889	12.4	2456929.483	0.0081	5.679103	4.5e-05	3.696	46.9	nan	nan				nan	nan			nan	nan	nan	nan		
KS20C010760	J04253170-4613076 	153741139	1	0.00243908402709	SB1	1	4.42547329	66.38209942	04:25:31.70386	-46:13:07.78188	-46.2188283	252.209	-44.0514	46.728	-66.14638889	11.05	2457363.273	0.061	16.59064	0.00062	6.816	18.9	nan	nan				nan	nan			nan	nan	nan	nan		
KS26C026700	J15034622-2948382 	440957227	1	0.00123993262336	SB1	1	15.06283333	225.9425	15:03:46.20	-29:48:38.50	-29.81069444	334.397	24.8561	231.9125	-12.00991667	11.46	2456739.727	0.0075	3.418911	3.2e-05	4.7784	20.2	nan	nan				nan	nan			nan	nan	nan	nan		
KJ06C013375	J07555153-0752584	36468013	1	0.000518057529668	SB1	1	7.93097222	118.96458333	07:55:51.50	-07:52:58.40	-7.88288889	227.502	10.487	122.93208333	-28.07102778	10.17	2457049.277	0.026	9.76019	0.00023	4.104	9.6	nan	nan				nan	nan			nan	nan	nan	nan		
KS14C034441	J19463082-0127017 	251729105	1	0.000862997477367	SB1	1	19.77523286	296.6284929	19:46:30.838296	-01:27:01.8784800	-1.4505218	37.9915	-12.9029	298.36236111	19.40519444	11.36	2457241.515	0.016	7.920178	0.00011	3.744	15.2	nan	nan				nan	nan			nan	nan	nan	nan		
KS22C049294	J08395913-2105148 	118559074	1	0.000931151702691	SB1	1	8.66641667	129.99625	08:39:59.10	-21:05:14.700	-21.08741667	244.704	12.3976	139.47258333	-37.91030556	11.87	2457095.094	0.041	18.29924	0.0006	8.16	31.1	nan	nan				nan	nan			nan	nan	nan	nan		
KS30C03084	J02181324-3105174	146247270	1	0.00139432198562	SB1	1	2.30367786	34.5551679	02:18:13.240296	-31:05:17.387520	-31.0881632	229.921	-70.6689	18.81141667	-41.83302778	10.02	2457274.702	0.03	8.88386	0.00028	5.04	13.5	nan	nan				nan	nan			nan	nan	nan	nan		
KS30C21452	J03445113-3028348	166742237	1	0.00233321354259	SB1	1	3.74753645	56.2130468	03:44:51.131232	-30:28:34.831920	-30.4763422	228.572	-52.0918	43.53883333	-48.61222222	12.05	2457307.535	0.0052	1.039445	2e-06	1.746	21.9	nan	nan				nan	nan			nan	nan	nan	nan		
KS14C047467	J19164427-0459589 	160755109	1	0.000618132994082	SB1	1	19.27896391	289.1844587	19:16:44.270088	-04:59:58.936560	-4.9997046	31.3399	-7.89824	290.03105556	17.11547222	11.34	2457530.8	0.012	5.652568	5.5e-05	3.672	26.2	nan	nan				nan	nan			nan	nan	nan	nan		
KS37C071559	J15524333-4158567 	254979554	1	0.000355411781767	SB1	1	15.87870606	238.18059083	15:52:43.3418	-41:58:56.7487	-41.98243019	335.308	9.21645	245.13247222	-21.25111111	12.2	2457481.655	0.014	2.87773	7.1e-05	4.752	41.5	nan	nan				nan	nan			nan	nan	nan	nan		
KS37C085507	J14063125-4434258 	242247435	1	0.00200345902396	SB1	1	14.10868564	211.63028458	14:06:31.2683	-44:34:25.7372	-44.57381589	316.747	16.2745	225.71808333	-29.69036111	11.93	2457484.372	0.027	3.29648	0.00016	6.288	35.2	nan	nan				nan	nan			nan	nan	nan	nan		
KS21C035073	J07334756-5242536	267333490	1	0.00134437539767	SB1	1	7.56322222	113.44833333	07:33:47.60	-52:42:53.60	-52.71488889	264.811	-15.2911	141.25780556	-71.99769444	11.68	2456912.722	0.0097	4.325665	3.7e-05	3.6744	31.9	nan	nan				nan	nan			nan	nan	nan	nan		
KS21C029650	J05435146-5709485 	350480660	1	0.00384941040066	SB1	1	5.73097222	85.96458333	05:43:51.50	-57:09:48.5	-57.16347222	265.422	-31.559	76.74902778	-80.41694444	11.68	2457649.816	0.0074	4.463843	3.8e-05	3.928	21.8	nan	nan				nan	nan			nan	nan	nan	nan		
KS18C18391	J02593929-5657130	207144887	1	0.00179843731738	SB1	1	2.99425	44.91375	02:59:39.30	-56:57:13.00	-56.95361111	274.532	-52.519	2.93772222	-67.25152778	12.1	2456933.773	0.0046	2.1130814	9.7e-06	3.0576	36.0	nan	nan				nan	nan			nan	nan	nan	nan		
KS29C08150	J00032851-5840249	201251813	1	0.00122541331597	SB1	1	0.05791797	0.8687696	00:03:28.504704	-58:40:24.961080	-58.6736003	314.486	-57.3658	327.39244444	-51.89363889	10.85	2457267.198	0.0035	1.4091255	4e-06	1.778	12.47	nan	nan				nan	nan			nan	nan	nan	nan		
KS22C028886	J09055626-2247364 	51916327	1	0.00111697111426	SB1	1	9.09897222	136.48458333	09:05:56.30	-22:47:36.40	-22.79344444	249.889	16.1228	147.35530556	-37.44088889	11.87	2456660.257	0.011	4.789781	6.9e-05	4.8	18.6	nan	nan				nan	nan			nan	nan	nan	nan		
KS29C20599	J23421081-4754454	144327080	0	nan	SB1	1	23.70300719	355.5451079	23:42:10.825896	-47:54:45.229680	-47.9125638	331.347	-65.2156	332.83138889	-41.31325	12.07	2457319.956	0.016	23.24895	0.0002	4.176	50.0	11.0	nan				nan	nan			nan	nan	nan	nan		
