#prefix name     group           internal_name             RA             DEC            Discovery Time         Type            Mag     Filter                 Redshift     Host Galaxy                              Host Redshift
    AT  2016fxc     Pan-STARRS1                   PS16een   18:15:39.394   +29:58:41.40 2016-08-15 08:19:40.000    Unclassified   19.94                i_Sloan          -99                                     None          -99
    AT  2016fxm     Pan-STARRS1                   PS16efu   18:00:37.062   +33:32:16.26 2016-08-10 07:00:28.000    Unclassified   20.46                r_Sloan          -99                                     None          -99
    AT  2016gdj     Pan-STARRS1                   PS16ehv   17:51:59.933   +34:08:55.93 2016-09-08 06:05:45.000    Unclassified   21.16                r_Sloan          -99                                     None          -99
    AT  2016gep           ATLAS                ATLAS16crp   18:07:29.900   +26:06:02.84 2016-09-06 07:19:12.000    Unclassified   18.46             cyan_ATLAS          -99                                     None          -99
    SN  2016gfr            POSS                      None   18:19:35.570   +23:47:09.20 2016-09-12 05:22:23.000            SNIa    17.6                 Clear_        0.014                               PGC1693718          -99
    AT  2016ghq            XOSS                      None   18:18:28.900   +36:19:07.80 2016-09-15 16:27:24.000    Unclassified    16.2                 Clear_          -99                                 PGC61711          -99
    AT  2016gol      GaiaAlerts                 Gaia16bjy   18:00:39.750   +31:45:46.84 2016-09-23 17:48:28.000    Unclassified   18.59                 G_Gaia          -99                                     None          -99
    SN  2016gou           ATLAS                ATLAS16cxr   18:08:06.501   +25:24:31.32 2016-09-22 05:58:33.000            SNIa   17.64           orange_ATLAS        0.016                                     None          -99
    AT  2016gpc      GaiaAlerts                 Gaia16bka   18:24:25.170   +23:10:30.94 2016-09-23 05:39:50.000    Unclassified   18.16                 G_Gaia          -99                                     None          -99
    SN  2016hbb            LOSS                 kait-16az   18:35:47.200   +22:28:30.18 2016-10-09 03:30:30.000            SNII    18.6                 Clear_        0.013                                 UGC11289     0.013323
    AT  2016hbg     Pan-STARRS1                   PS16ent   17:57:00.165   +25:53:07.11 2016-10-08 05:54:14.000    Unclassified   20.24                i_Sloan          -99                                     None          -99
    AT  2016hdd     Pan-STARRS1                   PS16eoh   18:27:01.821   +28:42:01.43 2016-10-08 05:58:33.000    Unclassified    19.6                i_Sloan          -99                                     None          -99
    AT  2016hkw      GaiaAlerts                 Gaia16bov   19:26:33.870   +16:02:20.26 2016-10-19 19:03:21.000    Unclassified    17.7                 G_Gaia          -99                                     None          -99
    AT  2016hpn     Pan-STARRS1                   PS16eul   18:35:22.786   +26:34:21.57 2016-10-08 06:04:19.000    Unclassified   18.75                i_Sloan          -99                                     None          -99
    AT  2016hpu      GaiaAlerts                 Gaia16bpo   18:33:19.500   +26:52:39.14 2016-10-23 23:22:33.000    Unclassified    18.1                 G_Gaia          -99                                     None          -99
    AT  2016hpz      GaiaAlerts                 Gaia16bpr   18:59:15.130   +18:14:33.86 2016-10-21 11:15:21.000    Unclassified   18.81                 G_Gaia          -99                                     None          -99
    AT  2016hrf      GaiaAlerts                 Gaia16bpw   18:57:49.450   +21:07:34.00 2016-10-21 23:18:14.000    Unclassified   18.72                 G_Gaia          -99                                     None          -99
    AT  2016hrt           ATLAS                ATLAS16drl   18:34:35.961   +31:32:01.11 2016-11-01 04:55:12.000    Unclassified   16.83             cyan_ATLAS          -99                                     None          -99
    AT  2016hru           ATLAS                ATLAS16drm   18:14:00.083   +31:17:17.91 2016-10-28 04:52:19.000    Unclassified    17.7             cyan_ATLAS          -99                                     None          -99
    AT  2016hsd      GaiaAlerts                 Gaia16bqm   18:18:26.540   +23:23:01.36 2016-09-22 23:39:50.000    Unclassified   19.84                 G_Gaia          -99                                     None          -99
    AT  2016hse      GaiaAlerts                 Gaia16bqn   19:02:59.960   +40:13:49.40 2016-09-27 11:51:21.000    Unclassified   19.38                 G_Gaia          -99                                     None          -99
    AT  2016hte      GaiaAlerts                 Gaia16bqv   18:25:33.600   +32:48:12.17 2016-10-24 23:28:19.000    Unclassified   18.25                 G_Gaia          -99                                     None          -99
    AT  2016iff      GaiaAlerts                 Gaia16bvm   18:48:55.250   +13:53:22.60 2016-11-15 23:03:50.000    Unclassified   17.47                 G_Gaia          -99                                     None          -99
    AT  2016ifg      GaiaAlerts                 Gaia16bvn   18:52:33.440   +14:27:51.95 2016-11-16 05:03:50.000    Unclassified   18.26                 G_Gaia          -99                                     None          -99
    AT  2016ifh      GaiaAlerts                 Gaia16bvo   18:49:43.490   +14:57:04.54 2016-11-16 11:03:50.000    Unclassified   18.78                 G_Gaia          -99                                     None          -99
    AT  2016ifi      GaiaAlerts                 Gaia16bvp   18:32:37.780   +16:19:07.64 2016-11-16 05:08:09.000    Unclassified   18.21                 G_Gaia          -99                                     None          -99
    AT  2016ifo      GaiaAlerts                 Gaia16bvt   18:12:35.100   +18:15:47.95 2016-11-16 05:12:28.000    Unclassified   18.67                 G_Gaia          -99                                     None          -99
    AT  2016ift     Pan-STARRS1                   PS16fco   17:57:55.143   +24:06:32.98 2016-10-08 05:54:14.000    Unclassified   19.66                i_Sloan          -99                                     None          -99
    AT  2016ifv     Pan-STARRS1                   PS16fcq   18:03:00.133   +31:03:54.47 2016-10-08 06:14:24.000    Unclassified   20.38                i_Sloan          -99                                     None          -99
    AT  2016ifw     Pan-STARRS1                   PS16fcp   17:59:33.653   +25:19:01.15 2016-10-08 05:54:14.000    Unclassified   20.33                i_Sloan          -99                                     None          -99
    AT  2016ifx     Pan-STARRS1                   PS16fcs   18:33:24.445   +33:50:55.81 2016-10-08 06:10:04.000    Unclassified    20.7                i_Sloan          -99                                     None          -99
    AT  2016ify     Pan-STARRS1                   PS16fcr   18:05:25.775   +30:08:51.14 2016-10-08 05:55:40.000    Unclassified   20.61                i_Sloan          -99                                     None          -99
    AT  2016ihi      GaiaAlerts                 Gaia16bwa   18:38:08.780   +17:36:42.41 2016-11-16 23:08:09.000    Unclassified   18.82                 G_Gaia          -99                                     None          -99
    AT  2016ihr      GaiaAlerts                 Gaia16bwh   19:06:10.850   +18:27:37.15 2016-11-17 23:03:50.000    Unclassified   18.75                 G_Gaia          -99                                     None          -99
    AT  2016ihs      GaiaAlerts                 Gaia16bwj   19:12:38.400   +22:41:52.76 2016-11-19 05:05:16.000    Unclassified   18.72                 G_Gaia          -99                                     None          -99
    AT  2016iht      GaiaAlerts                 Gaia16bwk   18:45:01.850   +23:21:15.44 2016-11-18 23:11:02.000    Unclassified   18.86                 G_Gaia          -99                                     None          -99
    AT  2016ihu      GaiaAlerts                 Gaia16bwl   18:33:21.600   +24:16:25.07 2016-11-19 01:00:28.000    Unclassified   18.56                 G_Gaia          -99                                     None          -99
    AT  2016ihv      GaiaAlerts                 Gaia16bwm   18:27:02.620   +23:19:55.31 2016-11-18 17:13:55.000    Unclassified   16.73                 G_Gaia          -99                                     None          -99
    AT  2016iia      GaiaAlerts                 Gaia16bws   17:59:19.600   +27:20:35.56 2016-11-19 17:21:07.000    Unclassified   17.58                 G_Gaia          -99                                     None          -99
    AT  2016jju            None                      None   18:30:02.208   +33:44:15.00 2016-04-30 10:58:02.999    Unclassified   22.52              R_Cousins          -99                 WISEAJ183002.02+334414.6          -99
    AT   2017aa      GaiaAlerts                 Gaia17aak   19:44:52.060   +31:33:17.50 2017-01-01 12:23:02.000    Unclassified   18.69                 G_Gaia          -99                                     None          -99
    AT  2017aat      GaiaAlerts                 Gaia17agt   18:41:21.400   +34:16:45.95 2017-01-27 10:59:31.000    Unclassified   17.58                 G_Gaia          -99                                     None          -99
